-0.0096707,0.18672,0.0056004,0.049351,-0.052003,0.03699,-0.041913,0.011982,0.02168,0.0364,-0.24959,0.0015702,-0.053054,0.04902,-0.0092263,0.0060504,0.030642,0.019153,0.016694,0.040145,-0.092795,0.12631,0.021484,-0.11594,-0.16042,-0.063024,-0.033628,0.039069,-0.099936,-0.068653,0.0087969,-0.037921,0.059593,-0.00094964,0.089053,0.039365,-0.011071,0.21702,-0.00013937,0.070826,-0.033267,-0.20825,0.080539,-0.011363,0.12517,0.003202,0.018233,-0.047939,-0.20828,-0.10865
0.032593,0.10438,-0.0014127,0.1488,0.16208,0.14017,-0.009125,0.015465,-0.057094,0.032327,0.00401,-0.0085648,0.14751,-0.2157,-0.070934,0.023334,0.049901,-0.25041,0.0078601,-0.011492,-0.038284,-0.12972,-0.018767,-0.36633,0.13183,0.08549,-0.19037,-0.099589,-0.093702,0.18777,0.020567,0.064147,0.010363,-0.043046,-0.12044,0.16851,-0.029576,0.067864,-0.0047166,-0.00086416,0.1183,-0.39578,0.074042,0.047994,-0.020477,-0.10113,0.045715,0.33219,0.059323,0.1354
0.023703,0.28466,-0.0027364,-0.063876,0.1383,-0.14251,0.090584,0.021625,-0.25074,-0.039567,-0.060261,-0.026902,-0.009602,0.013953,0.018458,-0.079238,0.071324,-0.093515,0.011132,0.068116,-0.019038,0.033574,-0.030017,0.011116,0.085031,-0.04675,-0.0038492,0.008615,-0.029382,0.026375,-0.048575,0.23582,-0.010718,0.022915,0.20548,0.046621,-0.017931,0.12424,-0.004747,0.13787,-0.11943,0.096078,-0.085409,0.067732,-0.12083,0.32385,0.022647,0.26577,0.13448,-0.00028244
-0.042646,0.12239,-0.001817,0.28237,0.066064,0.24886,0.10549,-0.0037919,-0.1547,-0.0077255,-0.044296,0.094821,-0.23998,-0.23128,0.19112,0.037158,0.020496,0.073391,-0.0086362,0.026034,-0.038768,0.04999,0.13815,-0.091982,-0.00101,0.13774,0.096128,-0.099645,-0.01693,0.14831,0.12597,-0.061474,0.043624,0.019,-0.19107,-0.028765,-0.06437,0.039026,-0.0018842,0.065876,0.21682,0.064651,0.14377,-0.075055,-0.28308,-0.18542,0.051969,-0.025816,0.014119,-0.094574
-0.058157,-0.085354,0.0071081,-0.054846,-0.037855,-0.023631,-0.1628,-0.038704,0.17692,-0.071799,0.11544,-0.060152,-0.14291,0.077772,-0.087423,-0.0023179,0.012148,0.0306,0.045676,-0.31222,-0.16858,0.25367,-0.0044319,-0.10937,-0.11562,0.076553,0.027492,0.14643,0.10664,0.16006,-0.017367,-0.25258,0.09483,0.070823,0.015276,-0.12463,-0.098871,0.20713,-0.0024002,0.061258,0.2011,0.055595,-0.060454,0.075675,0.11256,0.0783,-0.041143,0.39178,-0.13156,-0.032799
-0.011612,0.052801,0.0014339,0.03081,0.030042,0.094522,-0.054152,0.024446,-0.20603,-0.086188,-0.22215,-0.027834,0.051429,0.13244,-0.10549,-0.033785,-0.070094,0.028122,0.035186,0.10831,-0.052919,-0.12,-0.10331,0.11583,0.18494,-0.12633,-0.06494,0.16297,0.061414,-0.083083,-0.16093,0.11456,-0.047007,0.023352,-0.11367,0.076639,0.12917,0.077875,-0.0058752,-0.019664,-0.008713,-0.071409,0.059596,0.067278,-0.06185,-0.00012024,0.053704,-0.1568,0.033051,-0.22117
0.035879,0.18585,-0.0065527,-0.13775,0.11294,0.22977,0.015786,0.043085,0.056068,-0.094668,-0.045894,0.032667,-0.021122,0.76092,-0.14715,0.020874,0.12365,-0.010948,-0.07386,-0.21634,-0.1238,0.040262,0.06522,-0.0065929,0.075131,0.12646,-0.075698,-0.062286,-0.048115,0.28667,0.14968,0.35457,0.064128,-0.04137,0.089276,-0.14157,0.26245,0.10166,0.012713,0.039748,0.00072514,-0.070112,0.18012,-0.081223,-0.47627,0.30115,-0.074587,0.0022944,-0.052791,0.032695
-0.0077838,-0.12106,0.0086915,-0.26717,-0.057805,-0.13478,-0.048399,0.0025344,0.40405,0.080604,-0.19199,-0.013908,-0.011387,0.089839,0.076295,-0.0029007,-0.056951,-0.052353,-0.030505,0.12799,0.04106,0.22495,0.027494,0.022606,-0.064045,0.041357,0.061635,0.040966,0.11559,0.17349,-0.10535,0.095958,-0.029948,0.011104,-0.25929,-0.03578,0.0038281,-0.047734,0.0053159,0.32418,-0.012423,0.016799,0.16173,-0.01503,-0.0073798,0.22752,-0.16124,0.22842,-0.01726,0.04114
0.050873,0.20811,0.0060968,-0.12569,-0.33677,0.1783,0.011297,-0.004381,-0.102,-0.069107,0.033716,0.11285,0.16928,0.0024635,-0.076625,0.064353,-0.0031807,-0.05428,-0.024297,-0.093437,-0.13515,0.15294,-0.040931,0.2741,0.057846,0.092922,-0.048321,-0.20664,-0.075437,-0.15768,-0.084233,-0.062776,-0.028683,-0.085141,-0.057445,-0.073417,-0.10981,-0.10382,-0.00099507,0.058562,-0.11455,-0.02853,-0.093954,0.05603,0.13522,0.073342,-0.027912,0.060376,0.19654,-0.037805
-0.026677,0.1336,-0.0018496,-0.12101,-0.02044,0.063424,0.087433,-0.023375,-0.0040242,-0.015729,-0.074897,-0.035977,-0.1328,-0.19644,0.051894,0.050269,0.16368,0.057809,-0.0045481,-0.16391,0.025157,0.097785,-0.046958,-0.18809,0.03493,0.077007,0.064264,-0.11966,-0.0013921,0.20405,-0.0015864,0.062898,-0.076151,-0.04507,0.16805,-0.16736,0.13171,0.080707,-0.0045621,-0.31032,-0.053375,-0.0051281,-0.024562,-0.018268,0.081586,-0.011508,0.036268,0.007398,0.24096,0.051705
0.028757,-0.10728,-0.0041738,0.044749,-0.59221,0.13925,0.21913,-0.011815,-0.10866,0.08918,-0.18899,-0.044344,0.06331,-0.00093388,0.0028095,-0.072444,0.065592,0.06891,-0.025569,-0.028967,0.10342,-0.09684,0.020636,-0.22776,0.041012,0.28415,-0.062385,0.064719,0.050716,-0.11792,0.12996,0.31127,0.010215,-0.078333,0.049671,0.14322,-0.095141,0.14502,-0.0040886,0.099771,-0.039294,-0.028127,0.17183,0.11674,0.14809,0.00045414,0.040593,0.098959,0.18102,0.1016
0.012625,0.24078,-0.00034274,-0.033567,0.21335,0.052647,0.12674,0.0066909,-0.065703,-0.13149,-0.074536,-0.029511,0.16435,0.073373,0.0051813,-0.078941,0.0098158,0.0047338,0.049414,0.01474,0.18822,0.23268,0.0083603,-0.058382,0.15626,0.23898,-0.01107,-0.07199,-0.042618,0.066652,0.054831,0.19951,-0.031467,0.04879,-0.041036,0.0054351,-0.052069,-0.25532,0.00565,-0.079612,0.022319,-0.25562,0.018894,-0.061199,0.061571,-0.251,0.094886,-0.14366,-0.052288,0.20731
-0.020384,0.01521,0.0044037,0.061986,0.24287,0.059556,0.079838,0.016001,-0.032815,0.054569,-0.085467,-0.024572,-0.33639,-0.10487,0.131,0.088313,-0.050414,0.069883,-0.0059038,0.15358,-0.087927,0.15263,-0.042614,0.025205,-0.14549,0.18235,0.22497,0.053174,-0.043264,0.011538,-0.0061345,-0.098482,-0.018487,0.010575,0.11854,-0.090087,0.039931,0.15996,-0.0010524,0.1437,0.064033,0.18047,0.00091672,0.076158,0.1614,-0.1073,0.01483,0.2114,0.19054,-0.016909
0.059313,0.021016,0.0075188,-0.097646,0.16442,0.29895,0.17634,-0.0033772,-0.019557,0.085444,0.0049962,0.03114,-0.04721,-0.068704,-0.19083,0.035832,-0.068138,0.054526,-0.025534,-0.083008,0.21548,0.055617,-0.022506,-0.15428,0.066107,-0.037276,-0.1238,0.097338,-0.10603,0.1058,-0.037632,-0.17424,-0.078603,0.011185,0.017404,0.084938,-0.021235,0.084044,0.00021201,-0.13266,0.084706,0.026294,0.036792,0.026197,0.1919,0.19323,0.0017162,0.13652,-0.040083,-0.029726
